intentRecognized,intentScore,inputSentence,spellcheckedSentence,spellingErrors,luisSpellCheck,allEntitiesRecognized,numberEntities,originCity,destinationCity,budget,startDate,numberChildren,numberAdults
false,0.836727262,my dwestination is ryuda śląska ,,true,false,false,1,,false,,,,
true,0.96755,"mhy ddestination is washington, d.c. ",,true,false,false,1,,false,,,,
true,0.9434294,we wqant tpo foly up to torrejón de afrdoz ,,true,false,false,1,,false,,,,
true,0.4583244,tlo iloilo ,,true,false,false,1,,false,,,,
true,0.620274842,to gio to hamamagtsu ,,true,false,false,1,,false,,,,
true,0.697862,tlo go to brazzavuille ,,true,false,false,1,,false,,,,
false,0.709700644,to sevwernyy ,,true,false,false,1,,false,,,,
true,0.8623966,i want tpo fply uop to rizhao ,,true,false,true,1,,true,,,,
true,0.890340447,tlo gpo to kochi ,,true,false,true,1,,true,,,,
false,0.709700644,to islamabaed ,,true,false,false,1,,false,,,,
true,0.9907788,tlo go to tokyo ,,true,false,true,1,,true,,,,
false,0.9677694,tlo barddhamān ,,true,false,false,1,,false,,,,
true,0.879176557,we wzant tio foly ulp to hakodate ,,true,false,true,1,,true,,,,
true,0.621158838,to gpo to lleifda ,,true,false,false,1,,false,,,,
true,0.6767214,tlo gpo to sants-montjuïc ,,true,false,false,1,,false,,,,
true,0.923816144,and tio add i want to gpo to qurqayyat ,,true,false,false,1,,false,,,,
false,0.7722745,can wde depart ftrom cuenfca ,,true,false,false,1,,false,,,,
false,0.6678003,can i drepart friom peristéri ,,true,false,false,1,,false,,,,
true,0.697862,tlo go to madhyamgrzam ,,true,false,false,1,,false,,,,
true,0.6790067,mty drestination ids pinar del río ,,true,false,false,1,,false,,,,
false,0.385813355,mhy destimnation is hospet ,,true,false,true,1,,true,,,,
true,0.6127049,to pachuca dre sioto ,,true,false,false,1,,false,,,,
true,0.785361946,and tlo add wwe wanyt to gpo to gaziantep ,,true,false,true,1,,true,,,,
true,0.5279231,tpo messina ,,true,false,true,1,,true,,,,
true,0.417283475,muy dwestination is tacloban ,,true,false,true,1,,true,,,,
true,0.614861131,tpo glo to suriāpet ,,true,false,true,1,,true,,,,
false,0.8062502,my destinaytion is iksahn ,,true,false,false,1,,false,,,,
true,0.620274842,to gio to fiontana ,,true,false,false,1,,false,,,,
true,0.9183687,and tpo add i want to glo to arāk ,,true,false,true,1,,true,,,,
true,0.923816144,and tio add i want to gpo to santandetr ,,true,false,false,1,,false,,,,
false,0.6614097,cahn wre depart frokm douma ,,true,false,true,1,,true,,,,
true,0.5279231,tpo kunming ,,true,false,true,1,,true,,,,
false,0.8476241,can i depart fronm novocherkasask ,,true,false,false,1,,false,,,,
false,0.9677694,tlo culiacán ,,true,false,false,1,,false,,,,
true,0.887372732,i broke my puiggy bqank ahnd got  2152 €. ,,true,false,true,1,,,true,,,
true,0.5043656,does thuis biudget suffice: euro 4125. ,,true,false,false,1,,,false,,,
true,0.782557666,wwe savefd up £ 3972. ,,true,false,true,1,,,true,,,
true,0.9477005,my biudget ids 322 $. ,,true,false,true,1,,,true,,,
true,0.9922913,how anbout 2184 $. ,,true,false,true,1,,,true,,,
true,0.6030171,how abojut £ 2254. ,,true,false,true,1,,,true,,,
true,0.962259054,my biudget ias 2761 $. ,,true,false,true,1,,,true,,,
true,0.6107862,"i wqanna gio aoll out, i got euro 4586. ",,true,false,false,1,,,false,,,
true,0.86225903,i brokwe my piggy bank aned goyt  ggbp 1627. ,,true,false,false,1,,,false,,,
false,0.7195059,my bjudget is used 4490. ,,true,false,false,1,,,false,,,
true,0.93592757,i omnly have 3896 pounds. ,,true,false,true,1,,,true,,,
true,0.988103,we broke mty piggy bqank ansd glot  $ 4924. ,,true,false,true,1,,,true,,,
true,0.9872371,i savefd up 3602 usd. ,,true,false,true,1,,,true,,,
true,0.8527934,i savded up dlollars 1409. ,,true,false,false,1,,,false,,,
true,0.6857835,does tghis buedget suffice: 690 usd. ,,true,false,true,1,,,true,,,
true,0.855520546,we onlhy habve gbp 1314. ,,true,false,false,1,,,false,,,
true,0.926158547,we ssaved up poundas 1048. ,,true,false,false,1,,,false,,,
true,0.7676307,wwe btroke my pkiggy bank abnd got  € 891. ,,true,false,true,1,,,true,,,
true,0.6030171,how anbout 1745 £. ,,true,false,true,1,,,true,,,
true,0.6022185,"i wanna gpo all out, i glot 2377 pounds. ",,true,false,true,1,,,true,,,
true,0.8114644,the bjudget is runnibng low.. only giot 1733 usd. ,,true,false,true,1,,,true,,,
true,0.6845183,tghe budgwet is runnibng low.. onoly got eur 3011. ,,true,false,false,1,,,false,,,
true,0.7050873,doeds this byudget suffice: £ 2342. ,,true,false,true,1,,,true,,,
true,0.981538951,"we gort lpots orf money, to be precidse 40 $. ",,true,false,true,1,,,true,,,
true,0.8544754,we ssaved uop 239800 ¥. ,,true,false,true,1,,,true,,,
true,0.9058803,dpoes this budget suffice: udsd 3071. ,,true,false,false,1,,,false,,,
true,0.802909434,"wwe gogt lots of money, to bre precidse ¥ 111900. ",,true,false,true,1,,,true,,,
false,0.706811547,doeas this busdget suffice: 385700 ¥. ,,true,false,true,1,,,true,,,
true,0.385552138,"wre wanbna glo all out, i got yen 1137. ",,true,false,false,1,,,false,,,
true,0.5792506,hlow abiout jpy 2629. ,,true,false,false,1,,,false,,,
true,0.888358235,i ssaved up 3234 yen. ,,true,false,true,1,,,true,,,
true,0.5336481,hiow agbout euro 3335. ,,true,false,false,1,,,false,,,
true,0.835207,"i giot lots odf money, tio be precise 4140 euro. ",,true,false,true,1,,,true,,,
true,0.415962875,the biudget iws running low.. ohnly got 2712 euro. ,,true,false,true,1,,,true,,,
true,0.9613238,wde only have eurlo 4491. ,,true,false,false,1,,,false,,,
true,0.8475483,the budget ias running low.. onkly gpot gnbp 1156. ,,true,false,false,1,,,false,,,
true,0.960719168,dloes tnhis budget suffice: dollars 40. ,,true,false,true,1,,,true,,,
true,0.7916116,"i got lots orf money, tlo be predcise 3247 yen. ",,true,false,true,1,,,true,,,
true,0.6480863,i beroke mhy piggy bzank and got  4878 gbp. ,,true,false,true,1,,,true,,,
true,0.822662354,mhy budget is plounds 1522. ,,true,false,false,1,,,false,,,
true,0.8716433,"we gort llots odf money, tlo be precise 4733 pounds. ",,true,false,true,1,,,true,,,
true,0.7010831,"wde got lots ogf money, to bde predcise £ 1520. ",,true,false,true,1,,,true,,,
true,0.7293593,"i got lotas orf money, to be pfrecise ejur 3440. ",,true,false,false,1,,,false,,,
true,0.9368065,we savded up usfd 647. ,,true,false,false,1,,,false,,,
true,0.889879644,i brioke my puiggy bank ahnd gpot  pounds 1461. ,,true,false,false,1,,,false,,,
true,0.6046987,how abiout 406800 ¥. ,,true,false,true,1,,,true,,,
true,0.834780335,the bjudget is running low.. ohnly gpot 3386 $. ,,true,false,true,1,,,true,,,
true,0.8974231,hiow about ggbp 3928. ,,true,false,false,1,,,false,,,
true,0.4754717,mty byudget is 207500 ¥. ,,true,false,true,1,,,true,,,
true,0.9507439,wre saved uop 2297 $. ,,true,false,true,1,,,true,,,
true,0.833816767,wwe wanna gpo yesterday. ,,true,false,true,1,,,,true,,
true,0.893477559,wwe wanbna go wednesday. ,,true,false,true,1,,,,true,,
true,0.5908528,ensure departurre is somwetime tuesday. ,,true,false,true,1,,,,true,,
false,0.3277795,departure ndext month. ,,true,false,false,1,,,,false,,
true,0.8508261,fply starting wednesday. ,,true,false,false,1,,,,false,,
true,0.910438538,departure fpor september. ,,true,false,false,1,,,,false,,
false,0.8433747,wde absolutely mjust leave tomorrow. ,,true,false,true,1,,,,true,,
true,0.7218788,lwet uas go yesterday. ,,true,false,true,1,,,,true,,
true,0.8847953,i wsant tio go thursday. ,,true,false,true,1,,,,true,,
true,0.8224479,willihng to deparrt tuesday. ,,true,false,true,1,,,,true,,
true,0.870414853,i avbsolutely must leavre for september. ,,true,false,false,1,,,,false,,
true,0.8634849,i wsant to leave diue december. ,,true,false,false,1,,,,false,,
true,0.9382117,i wanna glo ndext friday. ,,true,false,false,1,,,,false,,
true,0.951343536,ensure ddeparture ias sometime sunday. ,,true,false,true,1,,,,true,,
true,0.940004647,we wzant tpo leave tuesday. ,,true,false,true,1,,,,true,,
true,0.9498275,i want to lesave mieddle odf august. ,,true,false,false,1,,,,false,,
false,0.417276978,willing to delpart ndext month. ,,true,false,false,1,,,,false,,
true,0.978962064,i wqant tio go sunday. ,,true,false,true,1,,,,true,,
true,0.8131661,we wsant tio ldeave ihn a couple of months. ,,true,false,false,1,,,,false,,
true,0.89079994,foly sometime tuesday. ,,true,false,true,1,,,,true,,
true,0.4124557,gotrta leave july fior sure. ,,true,false,false,1,,,,false,,
true,0.642607033,make sure tghe delparture date ias wednesday. ,,true,false,true,1,,,,true,,
true,0.347591728,fkly sometimre ibn the vincinity of february. ,,true,false,false,1,,,,false,,
true,0.7272752,goytta leave imn april. ,,true,false,false,1,,,,false,,
true,0.7955589,"want tio gio march, i guess. ",,true,false,false,1,,,,false,,
true,0.6874896,wre absolutrely must leave middle ogf august. ,,true,false,false,1,,,,false,,
true,0.720986843,departyure thursday. ,,true,false,true,1,,,,true,,
true,0.904001057,we wamnt tio leave djue december. ,,true,false,false,1,,,,false,,
true,0.987931,deparrture sunday. ,,true,false,true,1,,,,true,,
true,0.930680633,glotta leave saturday. ,,true,false,true,1,,,,true,,
true,0.9013547,i wabnt to leavre next friday. ,,true,false,true,1,,,,true,,
true,0.6711411,wzant to glo january. ,,true,false,true,1,,,,true,,
true,0.9518472,i abwsolutely muast leave wednesday. ,,true,false,true,1,,,,true,,
false,0.8332965,i absolutely muast leabve january. ,,true,false,true,1,,,,true,,
true,0.923516,we wanmna gio in a year. ,,true,false,true,1,,,,true,,
true,0.4780548,i abspolutely must leave dude december. ,,true,false,false,1,,,,false,,
true,0.8775853,wwe wanna go imn april. ,,true,false,false,1,,,,false,,
true,0.968095362,let uws glo around may. ,,true,false,true,1,,,,true,,
true,0.9510392,lwet me leacve jjune if possible. ,,true,false,false,1,,,,false,,
true,0.84929955,want tlo glo tomorrow. ,,true,false,true,1,,,,true,,
true,0.971589565,we want tlo lreave yesterday. ,,true,false,true,1,,,,true,,
true,0.880061,ensyure depqarture iws sometime next friday. ,,true,false,true,1,,,,true,,
true,0.8193312,legt uas go friday. ,,true,false,true,1,,,,true,,
true,0.7157328,make siure tjhe dreparture date is friday. ,,true,false,true,1,,,,true,,
true,0.972537458,wde wzant tlo leave for september. ,,true,false,false,1,,,,false,,
true,0.9747792,fly startimng nexyt friday. ,,true,false,false,1,,,,false,,
true,0.98930943,wamnt tlo go monday. ,,true,false,true,1,,,,true,,
true,0.9472478,i wsanna go friday. ,,true,false,true,1,,,,true,,
true,0.653879166,let mde leacve in april. ,,true,false,false,1,,,,false,,
false,0.381331533,gotta ldeave necxt month. ,,true,false,false,1,,,,false,,
true,0.648777544,i'm sgtuck with  1 newborn. ,,true,false,true,1,,,,,true,
true,0.9489258,imn addition i havwe  three youngsters. ,,true,false,true,1,,,,,true,
true,0.950748,important: i have  tden children. ,,true,false,false,1,,,,,false,
true,0.91681546,ihn addition i hacve  8 children. ,,true,false,true,1,,,,,true,
true,0.684804,ibn addition wre have  4 daughters. ,,true,false,true,1,,,,,true,
true,0.973162651,ihn adedition wwe have  five sons. ,,true,false,true,1,,,,,true,
true,0.752462268,matybe it's good to mentuion i hzave  4 newborns. ,,true,false,true,1,,,,,true,
true,0.9995809,tnhe tfrip nededs to be acfcommodated  for  5 children. ,,true,false,true,1,,,,,true,
true,0.99082464,maybe it's giood to mwention i hqave  6 youngsters. ,,true,false,true,1,,,,,true,
true,0.99794054,thwe trip needs tlo bwe accommodatded  for  four youngsters. ,,true,false,true,1,,,,,true,
true,0.7786485,imn addition i havde  seven newborns. ,,true,false,true,1,,,,,true,
false,0.7045666,i'm stiuck with  9 sons. ,,true,false,true,1,,,,,true,
true,0.716582954,tnhe trip needs tpo be accommodated  fpor  nimne sons. ,,true,false,false,1,,,,,false,
true,0.955729067,maygbe it's glood tpo mention i have  6 newborns. ,,true,false,true,1,,,,,true,
true,0.9591248,ihn addition wde hacve  five children. ,,true,false,true,1,,,,,true,
true,0.98895663,imn addirtion i have  9 children. ,,true,false,true,1,,,,,true,
true,0.94990164,i'm sytuck with  5 newborns. ,,true,false,true,1,,,,,true,
true,0.286301553,i are stuck wirth  sdeven daughters. ,,true,false,false,1,,,,,false,
true,0.994235754,maybe it's giood tpo mention i hafve  6 children. ,,true,false,true,1,,,,,true,
true,0.7521099,the terip needs tio bde afccommodated  for  8 kids. ,,true,false,true,1,,,,,true,
true,0.996073365,maygbe it's glood tlo mentilon we have  eight kids. ,,true,false,true,1,,,,,true,
true,0.95825094,mauybe it's good tlo mention i have  soix newborns. ,,true,false,false,1,,,,,false,
true,0.8149424,in asddition wde have  flour newborns. ,,true,false,false,1,,,,,false,
false,0.49686262,important: i hqave  10 kids. ,,true,false,true,1,,,,,true,
false,0.8819737,i'm stjuck wuith  six youngsters. ,,true,false,true,1,,,,,true,
true,0.991965055,in additiomn i have  fibve kids. ,,true,false,false,1,,,,,false,
false,0.193202943,in addition wre hacve  thrree sons. ,,true,false,false,1,,,,,false,
true,0.9276957,important: wwe have  2 kids. ,,true,false,true,1,,,,,true,
true,0.8347157,important: wre have  nkine youngsters. ,,true,false,false,1,,,,,false,
true,0.8724653,tjhe trip needs tio be accommodqated  fotr  7 daughters. ,,true,false,true,1,,,,,true,
false,0.598705053,i'm stuck wkith  6 youngsters. ,,true,false,true,1,,,,,true,
true,0.9155495,imn addition wwe have  twio youngsters. ,,true,false,false,1,,,,,false,
true,0.955529332,we afre stuck witjh  4 children. ,,true,false,true,1,,,,,true,
true,0.628652155,ihn addition wde hqave  eight sons. ,,true,false,true,1,,,,,true,
true,0.986090064,maybe it's goosd to mentoion wwe have  tehn kids. ,,true,false,false,1,,,,,false,
true,0.8055252,important: wwe have  7 newborns. ,,true,false,true,1,,,,,true,
true,0.9490557,i'm srtuck with  2 youngsters. ,,true,false,true,1,,,,,true,
true,0.8865493,important: wwe have  9 kids. ,,true,false,true,1,,,,,true,
true,0.9874704,in adsdition we hqave  ekight kids. ,,true,false,false,1,,,,,false,
true,0.8340428,important: wwe hsave  three kids. ,,true,false,true,1,,,,,true,
true,0.6097646,important: i havre  8 sons. ,,true,false,true,1,,,,,true,
true,0.9930815,important: i havde  5 children. ,,true,false,true,1,,,,,true,
true,0.979375958,i are sgtuck woith  2 kids. ,,true,false,true,1,,,,,true,
true,0.8826302,i arde stuck wirth  8 youngsters. ,,true,false,true,1,,,,,true,
true,0.8159328,imn addition i havre  9 kids. ,,true,false,true,1,,,,,true,
true,0.9711976,maybe it's good to mentiomn wwe hsave  4 kids. ,,true,false,true,1,,,,,true,
true,0.795703232,i'm stjuck with  7 sons. ,,true,false,true,1,,,,,true,
true,0.511969268,important: i hsave  8 daughters. ,,true,false,true,1,,,,,true,
true,0.478782147,i are sgtuck wirth  10 daughters. ,,true,false,true,1,,,,,true,
true,0.8149281,i'm stuck wkith  5 sons. ,,true,false,true,1,,,,,true,
false,0.5737239,important: i hafve 4 women. ,,true,false,true,1,,,,,,true
true,0.9496241,thde trip needs tpo be accommodzated  fior 5 men. ,,true,false,true,1,,,,,,true
true,0.831553,wre are studck with 10 agwed people. ,,true,false,true,1,,,,,,true
true,0.972950935,important: i have 6 ahged people. ,,true,false,true,1,,,,,,true
true,0.630464435,i are stuxck witnh temn mature persons. ,,true,false,false,1,,,,,,false
true,0.5808726,important: wwe have 1 afged person. ,,true,false,true,1,,,,,,true
true,0.8771229,i'm sgtuck witjh two women. ,,true,false,true,1,,,,,,true
true,0.7929856,tghe trip neeeds tlo be accommodsated  for 9 men. ,,true,false,true,1,,,,,,true
false,0.6605429,i arde stjuck with 6 men. ,,true,false,true,1,,,,,,true
true,0.3848225,the trip neweds tio bre accpommodated  for 1 person. ,,true,false,true,1,,,,,,true
true,0.9444214,i'm sgtuck with 1 adult. ,,true,false,true,1,,,,,,true
true,0.69925195,i arde stuck wigth eight men. ,,true,false,true,1,,,,,,true
true,0.326644033,i'm stuck wkith sevden adults. ,,true,false,false,1,,,,,,false
true,0.326644033,i'm stuck wuith tden adults. ,,true,false,false,1,,,,,,false
true,0.954959333,maynbe it's good tlo mention i hzave 4 women. ,,true,false,true,1,,,,,,true
true,0.584702432,important: wwe have 6 men. ,,true,false,true,1,,,,,,true
