intentRecognized,intentScore,inputSentence,spellcheckedSentence,spellingErrors,luisSpellCheck,allEntitiesRecognized,numberEntities,originCity,destinationCity,budget,startDate,numberChildren,numberAdults
false,0.568131,iws there ahny way tlo travel ferom leshan ,,true,false,false,1,false,,,,,
true,0.6721967,is tnhere ahny wqay tpo travekl from burton upon trent ,,true,false,false,1,false,,,,,
false,0.6366162,can wwe depart frpom kuisarazu ,,true,false,false,1,false,,,,,
false,0.6678003,can i fkly frokm titāgarh ,,true,false,false,1,false,,,,,
true,0.813246131,csan wwe go from timişoara ,,true,false,true,1,true,,,,,
true,0.9550678,i want to fply ffrom tayrtay ,,true,false,false,1,false,,,,,
true,0.5895968,can wwe go fronm zhytiomyr ,,true,false,false,1,false,,,,,
true,0.989595532,i wabnt tlo fly from worcestetr ,,true,false,false,1,false,,,,,
true,0.3288851,is thwere abny wqay tlo travel from colchester ,,true,false,true,1,true,,,,,
false,0.5666683,is theere amny way to tfravel from reggkio calanbria ,,true,false,false,1,false,,,,,
true,0.7265153,is there any wqay to teravel frpom cuddalorde ,,true,false,false,1,false,,,,,
true,0.891401231,cahn i fply from marília ,,true,false,true,1,true,,,,,
true,0.570357859,can wde deparrt from richmobnd ,,true,false,false,1,false,,,,,
false,0.948483169,is there a flihght thart ldeaves eixample ,,true,false,false,1,false,,,,,
true,0.697520137,cqan wwe deopart from jiutepec ,,true,false,true,1,true,,,,,
true,0.9571171,i wanrt tpo fly from mönchengladbach ,,true,false,true,1,true,,,,,
true,0.977885246,csan i fly frpom tzasek glugor ,,true,false,false,1,false,,,,,
true,0.660183668,csan i depart from barinads ,,true,false,false,1,false,,,,,
true,0.9158713,czan we gpo from ofran ,,true,false,false,1,false,,,,,
true,0.9544543,czan i fly fronm viña dekl mar ,,true,false,false,1,false,,,,,
true,0.9726381,camn we depsart from kurgabn ,,true,false,false,1,false,,,,,
true,0.6886034,can wde glo from greagter noida ,,true,false,false,1,false,,,,,
true,0.538963854,can wre glo ffrom bridgeport ,,true,false,false,1,false,,,,,
true,0.6330929,can i gio fronm barddhamān ,,true,false,false,1,false,,,,,
true,0.881665766,czan wre fly fronm toyama ,,true,false,false,1,false,,,,,
true,0.9332373,csan we gpo frpom josé c. paz ,,true,false,false,1,false,,,,,
true,0.917305768,czan we glo from fujidsawa ,,true,false,false,1,false,,,,,
true,0.834784746,can i foly from relixzane ,,true,false,false,1,false,,,,,
true,0.9469804,can i gio from santza bárbara d'oeste ,,true,false,false,1,false,,,,,
true,0.856965661,i want tlo fply frokm gandhinagar ,,true,false,true,1,true,,,,,
true,0.731983066,ias there amny wqay to travel frojm fuling ,,true,false,true,1,true,,,,,
true,0.9674472,i want tpo fly ferom hōfu ,,true,false,false,1,false,,,,,
false,0.7807386,is therde a flight that lesaves hreidelberg ,,true,false,false,1,false,,,,,
true,0.8159346,camn i gpo from bangil ,,true,false,false,1,false,,,,,
true,0.340577275,is tnhere ahny wqay to trabvel from nador ,,true,false,false,1,false,,,,,
true,0.847272038,csan we gpo ffrom malindi ,,true,false,true,1,true,,,,,
true,0.825394,is there abny wsay tio trzavel from norfolk ,,true,false,true,1,true,,,,,
true,0.94936955,camn wde fly ftrom huicheng ,,true,false,false,1,false,,,,,
true,0.9819497,i wabnt to fly ffrom wsad medani ,,true,false,false,1,false,,,,,
true,0.98345387,i wamnt to fly fronm shapibng ,,true,false,false,1,false,,,,,
true,0.98345387,i wahnt to fly ferom orël ,,true,false,false,1,false,,,,,
true,0.834784746,can i fply from belplevue ,,true,false,false,1,false,,,,,
true,0.5769153,cahn i delpart friom ciudad lineal ,,true,false,true,1,true,,,,,
true,0.7706561,can i go ftrom djhaulpur ,,true,false,false,1,false,,,,,
false,0.6614097,cqan wde depart ferom jombang ,,true,false,true,1,true,,,,,
true,0.881213963,can we foly ffrom lejkki ,,true,false,false,1,false,,,,,
true,0.5680072,is there ahny way tio tfravel ffrom toulouse ,,true,false,true,1,true,,,,,
true,0.9478288,czan i go from puinsk ,,true,false,false,1,false,,,,,
true,0.981300831,ias there a fplight thsat lesaves east york ,,true,false,true,1,true,,,,,
true,0.838752151,camn i go frokm planaltina ,,true,false,false,1,false,,,,,
true,0.9204495,cabn we gio from tangwshan ,,true,false,false,1,false,,,,,
true,0.7575947,wre wqant to fkly from sterlihng heights ,,true,false,false,1,false,,,,,
true,0.5280381,can wwe gpo frojm poltava ,,true,false,false,1,false,,,,,
true,0.838752151,cqan i go ferom badajoz ,,true,false,false,1,false,,,,,
true,0.660183668,cabn i depart from parepatre ,,true,false,false,1,false,,,,,
true,0.795839,can i gio from valdivisa ,,true,false,false,1,false,,,,,
true,0.977885246,i wahnt tlo fly friom buraydah ,,true,false,false,1,false,,,,,
true,0.9697082,can i fly ffrom kyurume ,,true,false,false,1,false,,,,,
true,0.547003448,czan i depart ferom simi vqalley ,,true,false,false,1,false,,,,,
true,0.323621541,is thwere anty wsay tlo travel from brno ,,true,false,true,1,true,,,,,
false,0.706029058,is there a floight tnhat leaves jamazame ,,true,false,false,1,false,,,,,
true,0.7409748,can wde glo from mwene-ditu ,,true,false,false,1,false,,,,,
true,0.47121805,ias thdere any way to traveol ffrom copenhagen ,,true,false,true,1,true,,,,,
false,0.40719986,ias tjhere a flight that leacves sawāi mādhopur ,,true,false,false,1,false,,,,,
false,0.7807386,is therre a flight that leavres zhouxcun ,,true,false,false,1,false,,,,,
true,0.641326666,can i gpo ftrom nqakhon ratchasima ,,true,false,false,1,false,,,,,
true,0.9794946,cahn i fly frlom astanajapura ,,true,false,false,1,false,,,,,
true,0.986430347,we want to fply ffrom incheobn ,,true,false,false,1,false,,,,,
false,0.9786848,iws there a flihght that leavews baranovichi ,,true,false,false,1,false,,,,,
true,0.989913166,i wangt to fly from ssan migueol dekl padrón ,,true,false,false,1,false,,,,,
true,0.98345387,i wangt to fly ftrom batahngas ,,true,false,false,1,false,,,,,
true,0.4520243,ids tghere any way tpo travel from krasbnodar ,,true,false,false,1,false,,,,,
true,0.5295837,is there any wauy tio travel ferom valdibvia ,,true,false,false,1,false,,,,,
true,0.6370717,can i depatrt ftrom kandy ,,true,false,true,1,true,,,,,
true,0.9747833,i want tio fly ferom kyurgan ,,true,false,false,1,false,,,,,
true,0.883184135,cahn we fkly ftrom al jadīd ,,true,false,false,1,false,,,,,
false,0.6366162,can wwe depart ffrom paranaguá ,,true,false,true,1,true,,,,,
true,0.554031432,ids theere any way to tracvel from lvicv ,,true,false,false,1,false,,,,,
true,0.176297456,ias tjhere a flight tjhat leaves cairns ,,true,false,false,1,false,,,,,
true,0.550378561,is there any wahy tpo travel ffrom chibqa ,,true,false,false,1,false,,,,,
true,0.865997434,cqan we ddepart frokm pasadena ,,true,false,false,1,false,,,,,
true,0.847272038,camn we gpo ftrom sohag ,,true,false,false,1,false,,,,,
true,0.847272038,camn we gpo ftrom botucatu ,,true,false,false,1,false,,,,,
true,0.998213947,cahn i fly fronm san berhnardo ,,true,false,false,1,false,,,,,
false,0.515568852,cabn wwe depart fronm hugli ,,true,false,true,1,true,,,,,
true,0.5684807,can wre deparrt from māler kpotla ,,true,false,false,1,false,,,,,
false,0.4086358,ids thefre a flight that lweaves pānīpat ,,true,false,false,1,false,,,,,
true,0.9478288,csan i go from plocvdiv ,,true,false,false,1,false,,,,,
true,0.673395038,can i gio frlom köln ,,true,false,true,1,true,,,,,
false,0.6051223,is tnhere a flight tnhat leaves ysangon ,,true,false,false,1,false,,,,,
false,0.323042184,is tnhere abny wsay to travel ffrom stockton ,,true,false,true,1,true,,,,,
true,0.6527291,can wde gpo from abadamn ,,true,false,false,1,false,,,,,
false,0.8108662,is tnhere a fklight that leaves onfdo ,,true,false,false,1,false,,,,,
false,0.7807386,is tnhere a flight that lreaves objuase ,,true,false,false,1,false,,,,,
true,0.717987537,cahn we depart frpom czalabozo ,,true,false,false,1,false,,,,,
true,0.9697082,can i fly frpom columbius ,,true,false,false,1,false,,,,,
false,0.618526757,is tjhere a fluight thart leaves sūjāngarh ,,true,false,true,1,true,,,,,
true,0.993000567,i want tlo fly ffrom ciopenhagen ,,true,false,false,1,false,,,,,
true,0.933304965,wwe wangt to fly frpom sumy ,,true,false,false,1,false,,,,,
false,0.706029058,is there a flignht thsat leaves eliwsta ,,true,false,false,1,false,,,,,
true,0.942928255,we wzant to fply fronm sabadell ,,true,false,false,1,false,,,,,
true,0.91054076,ids there anhy wzay to travrel from marbella ,,true,false,true,1,true,,,,,
true,0.73840934,can i fkly ferom león de loas aldama ,,true,false,false,1,false,,,,,
true,0.8205457,czan i gio from gondal ,,true,false,false,1,false,,,,,
true,0.927759945,i want tio fply from gudivāda ,,true,false,true,1,true,,,,,
true,0.8197405,can we gpo ferom qoionghai ,,true,false,false,1,false,,,,,
false,0.76036483,iws thetre a flight that leavwes yonago ,,true,false,false,1,false,,,,,
true,0.634971142,can i gpo friom ipatinga ,,true,false,false,1,false,,,,,
true,0.4634465,iws thwere any wahy to travel from tallahqassee ,,true,false,false,1,false,,,,,
true,0.634971142,can i gpo ffrom hiratsuka ,,true,false,false,1,false,,,,,
false,0.479848981,cabn wde depart ffrom henderson ,,true,false,true,1,true,,,,,
false,0.4569026,is threre a flight tghat leavres jhelum ,,true,false,true,1,true,,,,,
false,0.8108662,is tghere a fplight that leaves bekawsi ,,true,false,false,1,false,,,,,
false,0.6051223,is threre a flight thzat leaves lidsbon ,,true,false,false,1,false,,,,,
true,0.9794946,cqan i fly friom bibirevo ,,true,false,false,1,false,,,,,
true,0.834784746,can i fkly from terraassa ,,true,false,false,1,false,,,,,
false,0.7366113,cqan i depart frpom soulk ahras ,,true,false,false,1,false,,,,,
true,0.978016734,we wamnt to flty from wqanxian ,,true,false,false,1,false,,,,,
false,0.618526757,is therwe a flihght tjhat leaves ḩawallī ,,true,false,true,1,true,,,,,
true,0.852201343,csan we gio frokm urayasu ,,true,false,false,1,false,,,,,
true,0.960172,cqan we go frojm shikatrpur ,,true,false,false,1,false,,,,,
true,0.8956715,ids there any wauy tio tfravel from cajamarca ,,true,false,true,1,true,,,,,
true,0.3053548,ias there a flight thagt leaves hinthsada ,,true,false,false,1,false,,,,,
true,0.6895509,csan we depart ffrom mek'ele ,,true,false,false,1,false,,,,,
true,0.8051972,can we gio ftrom pécs ,,true,false,false,1,false,,,,,
true,0.9394648,wwe want tpo fly frokm moratuwa ,,true,false,false,1,false,,,,,
true,0.881213963,can we flty frpom genève ,,true,false,true,1,true,,,,,
true,0.6848047,is there anhy wzay tpo travel fronm iguala de lsa indeprendencia ,,true,false,false,1,false,,,,,
true,0.9410146,wre wahnt tio fly from itaboraí ,,true,false,true,1,true,,,,,
true,0.670176446,czan wre depafrt from castanhal ,,true,false,true,1,true,,,,,
true,0.425334126,cabn wde depart ferom pontianak ,,true,false,true,1,true,,,,,
false,0.7722745,can wde depart ftrom kenoitra ,,true,false,false,1,false,,,,,
false,0.26685378,is therde any wzay to travel frlom ndewark ,,true,false,false,1,false,,,,,
true,0.975355744,i want tlo fkly from prqato ,,true,false,false,1,false,,,,,
true,0.634396732,can i glo ftrom zhytomyr ,,true,false,false,1,false,,,,,
true,0.5155909,ids there a flight tghat lweaves aktobe ,,true,false,true,1,true,,,,,
true,0.694937944,can i depsart fronm ivano-frankivsk ,,true,false,false,1,false,,,,,
false,0.76036483,iws thdere a flight that leaveds wałbrzych ,,true,false,false,1,false,,,,,
true,0.8304899,csan we gio friom naga ,,true,false,false,1,false,,,,,
true,0.864843845,csan we fluy friom fairfield ,,true,false,false,1,false,,,,,
true,0.891401231,cqan i depaert from gondar ,,true,false,true,1,true,,,,,
true,0.7931624,can i glo from richmohnd ,,true,false,false,1,false,,,,,
true,0.6155091,can wre go ftrom joão peswsoa ,,true,false,false,1,false,,,,,
true,0.891401231,camn i flhy from lubuklinggau ,,true,false,true,1,true,,,,,
true,0.9794946,csan i fly ferom kupang ,,true,false,true,1,true,,,,,
true,0.717987537,czan we depart ferom saczaba ,,true,false,false,1,false,,,,,
true,0.9611691,iws there any wsay to ttravel from pfrovidence ,,true,false,false,1,false,,,,,
false,0.7265664,is there abny wqay tlo travel frlom chincha aklta ,,true,false,false,1,false,,,,,
true,0.9516077,ids there ahny way tio travel friom recife ,,true,false,true,1,true,,,,,
true,0.8045182,iws there anuy waty tio travel from śródmieście ,,true,false,true,1,true,,,,,
true,0.755399,wwe wqant to flhy from panevėžys ,,true,false,true,1,true,,,,,
true,0.9571171,i wzant tpo fly from prkistina ,,true,false,false,1,false,,,,,
true,0.881213963,can we depzart ferom gtroznyy ,,true,false,false,1,false,,,,,
true,0.9114732,is there anhy wsay tlo travel ferom san francidsco ,,true,false,false,1,false,,,,,
true,0.9204495,camn we gio from rondonópolis ,,true,false,true,1,true,,,,,
true,0.263065517,ias thwere any way to travel ferom camnoas ,,true,false,false,1,false,,,,,
true,0.466717482,can wre gpo ftrom castanhal ,,true,false,true,1,true,,,,,
true,0.7318918,can i flty ferom guadalajarsa de buga ,,true,false,false,1,false,,,,,
true,0.914245665,i want tpo foly from kamaklia ,,true,false,false,1,false,,,,,
true,0.8657181,wwe want tio fkly from kuwana ,,true,false,true,1,true,,,,,
true,0.842728436,csan wde go from daxihng ,,true,false,false,1,false,,,,,
true,0.978016734,we wahnt to foly from favoritebn ,,true,false,false,1,false,,,,,
true,0.717987537,csan we depart ferom alcobendaas ,,true,false,false,1,false,,,,,
false,0.7529509,can wde depart ffrom râmnicu vâlcea ,,true,false,false,1,false,,,,,
true,0.7566287,wwe wanrt to fply from tete ,,true,false,true,1,true,,,,,
true,0.928561866,wre wzant to fly fronm mretairie terrace ,,true,false,false,1,false,,,,,
true,0.787040055,ias there a flighyt tnhat leaves utsunomiya ,,true,false,true,1,true,,,,,
true,0.632208,can i foly friom dwes moines ,,true,false,false,1,false,,,,,
true,0.881213963,can we flty ftrom kjumagaya ,,true,false,false,1,false,,,,,
true,0.891401231,csan i foly from rubtsovsk ,,true,false,true,1,true,,,,,
true,0.947229266,wre want tlo fly fronm yazd ,,true,false,true,1,true,,,,,
true,0.6467905,can wwe dwepart from chelmsgford ,,true,false,false,1,false,,,,,
true,0.821075559,can we glo friom donha ,,true,false,false,1,false,,,,,
false,0.6051223,is theere a flight tnhat leaves bettoiah ,,true,false,false,1,false,,,,,
true,0.7770751,can i gio ffrom torbat-e ḩeydarīyeh ,,true,false,false,1,false,,,,,
true,0.719990551,ids there any wzay tio travel ffrom marzahn ,,true,false,false,1,false,,,,,
true,0.866092741,wre want to flhy frlom mossoró ,,true,false,false,1,false,,,,,
true,0.8174059,can i dwepart from poert moresbuy ,,true,false,false,1,false,,,,,
true,0.9697082,can i fly ftrom gweorgetown ,,true,false,false,1,false,,,,,
true,0.707057,cqan wre glo from caen ,,true,false,true,1,true,,,,,
false,0.894102752,i wangt to foly frpom mazyr ,,true,false,false,1,false,,,,,
true,0.9697082,can i fly ffrom kenrt ,,true,false,false,1,false,,,,,
false,0.7770307,iws there ahny way to travel frojm briwstol ,,true,false,false,1,false,,,,,
true,0.870607138,we wqant to fkly ferom burnley ,,true,false,true,1,true,,,,,
true,0.9707811,i want tio fly ferom el ouesd ,,true,false,false,1,false,,,,,
true,0.9478288,cabn i go from monmbasa ,,true,false,false,1,false,,,,,
true,0.842728436,cqan wre go from gondiā ,,true,false,true,1,true,,,,,
true,0.473476559,can wre go frojm bahawalpuer ,,true,false,false,1,false,,,,,
true,0.9794946,cabn i fly fronm khandwa ,,true,false,false,1,false,,,,,
true,0.881213963,can we dwepart ftrom bfrighton ,,true,false,false,1,false,,,,,
true,0.834784746,can i deopart from lkincoln ,,true,false,false,1,false,,,,,
true,0.9328258,ids there anty wqay to trzavel from dąbrowa górnicza ,,true,false,true,1,true,,,,,
true,0.570357859,can wde drepart from kaiyyuan ,,true,false,false,1,false,,,,,
false,0.9770385,is there a flighgt that lweaves utrganch ,,true,false,false,1,false,,,,,
true,0.570357859,can wde drepart from getadfe ,,true,false,false,1,false,,,,,
true,0.8844863,is there a folight tghat lreaves budapest xi. kerület ,,true,false,false,1,false,,,,,
false,0.278507024,ids tjhere a flight that leaves akl ḩillah ,,true,false,false,1,false,,,,,
